AGE,CAPITAL-LOSS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,HOURS-PER-WEEK,RELATIONSHIP,RACE,SEX,CAPITAL-GAIN,CLASS
39,0,258102,10,10,1,50,3,1,2,0,1
57,0,24127,9,13,1,8,3,1,2,0,1
47,0,254367,10,10,1,50,3,1,2,0,0
77,0,185426,8,9,1,15,3,1,2,0,1
43,0,152629,8,9,1,40,3,1,2,0,0
46,0,141058,8,9,1,65,3,1,2,0,1
41,0,233130,10,10,1,40,3,1,2,0,0
20,0,406641,8,9,3,30,4,1,1,0,1
30,0,119422,5,6,1,40,3,1,2,0,1
30,0,255486,8,9,1,25,3,4,2,0,1
22,0,161532,10,10,3,35,2,1,2,0,1
25,0,75759,8,9,1,44,3,1,2,0,0
18,0,163332,8,9,3,22,2,1,1,0,1
28,1408,103802,9,13,3,40,2,1,1,0,1
50,0,34832,9,13,1,40,3,1,2,15024,0
28,0,37933,8,9,3,48,4,4,1,0,1
21,0,165107,10,10,3,40,2,1,1,0,1
37,0,126011,14,11,2,40,2,1,2,0,1
28,0,56651,9,13,3,40,2,4,1,0,1
23,0,522881,2,3,1,35,3,1,2,0,1
32,0,191777,14,11,3,35,4,4,1,0,1
27,0,132686,7,8,3,50,2,1,2,0,1
55,0,201112,8,9,2,40,6,4,1,0,1
44,0,174283,8,9,1,40,3,1,2,0,0
25,0,208591,9,13,3,40,2,1,2,0,1
29,0,126399,8,9,2,32,6,1,1,0,1
50,0,142073,8,9,6,55,4,1,1,0,1
18,0,395567,8,9,3,40,2,1,2,0,1
74,0,180455,9,13,5,8,4,1,1,0,1
22,0,235853,4,5,3,40,4,1,2,0,1
27,0,160731,9,13,1,40,3,1,2,0,1
27,0,31935,10,10,3,80,2,1,1,0,1
41,0,35166,12,15,1,50,3,1,2,15024,0
24,0,161092,10,10,1,40,3,1,2,7298,0
23,0,223019,8,9,3,40,2,1,1,0,1
34,0,179673,12,15,1,60,3,1,2,7688,0
46,0,248895,9,13,1,40,3,1,2,0,0
32,0,200323,12,15,3,60,4,1,2,0,1
41,0,230020,8,9,1,40,3,4,2,0,1
29,0,134890,14,11,1,40,3,1,2,0,0
48,0,162096,4,5,1,45,5,2,1,0,1
51,0,103824,8,9,3,40,4,4,2,0,1
34,0,61431,7,8,3,40,4,4,1,0,1
58,0,197319,9,13,1,45,3,1,2,0,0
52,0,183618,8,9,1,40,3,1,2,0,1
37,0,268598,9,13,1,50,3,4,2,7298,0
53,0,263729,10,10,4,40,4,1,1,0,1
54,0,39493,14,11,1,20,3,1,2,0,1
36,0,185360,8,9,1,60,3,1,2,0,1
25,0,132661,14,11,3,60,2,1,1,0,1
20,0,266400,10,10,3,48,2,1,1,0,1
23,0,433669,13,12,3,40,4,1,2,0,1
39,0,216473,9,13,1,60,3,1,2,0,0
20,0,217404,5,6,3,40,2,1,2,0,1
28,0,227778,14,11,3,40,5,4,2,0,1
73,0,96262,8,9,5,40,4,1,1,0,1
67,0,247566,8,9,1,24,3,1,2,0,1
56,0,139616,9,13,2,45,4,1,2,0,0
32,0,73585,14,11,1,40,3,1,2,0,1
42,1590,37869,10,10,2,40,4,1,2,0,1
33,0,165814,8,9,1,40,3,4,2,0,1
37,0,108913,8,9,3,40,4,1,2,0,1
33,0,34975,10,10,1,45,3,1,2,0,1
31,0,157078,5,6,3,40,6,1,1,0,1
59,0,232672,11,14,1,40,3,1,2,0,0
21,0,294295,8,9,3,40,6,1,2,0,1
58,0,130454,10,10,1,50,3,1,2,0,0
24,0,461678,5,6,3,40,4,1,2,0,1
26,0,252284,10,10,1,40,3,1,2,0,1
26,0,256737,6,7,1,40,3,1,2,0,1
33,0,96480,11,14,3,40,4,1,1,0,1
25,0,234263,9,13,3,40,4,1,2,0,1
21,0,109952,5,6,1,50,3,1,2,0,1
24,0,262570,8,9,3,40,4,1,2,0,1
39,0,65716,13,12,1,40,1,1,1,0,0
68,0,201732,10,10,2,40,6,1,1,0,1
66,0,174788,10,10,3,20,4,1,1,0,1
38,0,278924,9,13,3,40,4,1,2,0,1
41,0,101593,11,14,1,50,3,1,2,0,0
71,0,193863,3,4,5,16,5,1,1,0,1
37,0,342768,8,9,1,40,3,1,2,0,1
54,0,242606,11,14,1,45,3,1,2,4386,0
27,0,176727,9,13,3,40,4,1,2,0,1
49,0,99179,9,13,3,40,4,1,1,0,1
19,0,354104,10,10,3,10,2,1,2,0,1
25,0,61956,10,10,3,50,4,1,2,0,1
47,0,137917,10,10,1,40,3,4,2,0,0
40,0,224658,10,10,1,40,5,1,2,0,1
38,0,51100,9,13,2,40,4,1,2,3325,1
25,0,224361,8,9,3,40,4,1,2,0,1
25,0,362912,10,10,3,50,2,1,1,0,1
23,0,218782,5,6,3,40,5,4,2,0,1
28,0,103389,11,14,2,40,2,1,1,0,1
29,0,308944,8,9,6,40,4,1,2,0,1
32,0,140092,6,7,1,40,3,1,2,0,1
34,0,202210,8,9,3,40,6,4,1,0,1
52,0,416059,9,13,1,40,3,4,2,0,0
33,0,281030,8,9,1,94,3,1,2,0,1
19,0,169758,10,10,3,35,2,1,2,0,1
68,0,193666,15,16,1,55,3,1,2,20051,0
41,0,139907,5,6,3,50,6,1,2,0,1
18,0,119422,8,9,3,30,6,2,1,0,1
29,1485,149324,10,10,1,40,3,1,2,0,0
40,0,259307,11,14,1,50,3,1,2,0,0
51,0,74160,11,14,2,60,6,1,2,0,0
49,0,134797,10,10,2,40,4,1,2,0,1
20,0,41103,10,10,3,20,2,1,1,0,1
38,0,193026,8,9,1,50,3,1,2,0,0
57,0,303986,2,3,3,40,4,1,2,0,1
35,0,126569,10,10,1,40,3,1,2,4064,1
66,0,166461,6,7,1,26,3,1,2,0,1
27,0,61387,9,13,1,15,3,1,2,0,1
25,0,254746,14,11,3,40,4,1,1,0,1
77,0,28678,11,14,1,6,3,1,2,9386,0
19,0,180976,5,6,3,35,6,1,1,0,1
70,2174,282642,8,9,1,40,3,1,2,0,0
59,0,136413,3,4,1,48,3,1,2,0,1
25,0,131463,9,13,1,40,3,1,2,0,1
44,0,177240,12,15,3,40,4,1,2,10520,0
37,0,218490,11,14,1,55,3,1,2,0,0
75,0,260543,5,6,5,1,5,2,1,0,1
21,0,80680,8,9,3,40,4,1,1,0,1
21,0,20728,8,9,3,40,2,1,1,4101,1
47,0,117628,8,9,1,40,3,1,2,0,0
20,1721,91939,8,9,3,30,4,4,1,0,1
32,0,175931,8,9,1,40,3,1,2,0,1
28,0,309566,8,9,3,20,6,1,1,0,1
53,0,123703,8,9,2,40,4,1,2,0,1
19,0,369678,8,9,3,30,4,4,2,0,1
58,0,29928,10,10,1,36,1,1,1,0,1
22,0,167868,8,9,3,30,4,1,1,0,1
23,0,235894,6,7,1,55,3,1,2,0,1
21,0,189888,8,9,3,60,4,1,2,3325,1
36,0,111545,8,9,1,70,3,1,2,0,1
39,0,175972,10,10,1,15,1,1,1,0,1
34,0,254270,9,13,3,40,4,1,1,0,1
41,0,185057,11,14,3,40,4,1,1,0,1
72,0,157593,9,13,1,6,3,1,2,1455,1
34,0,101345,8,9,1,40,1,1,1,0,0
51,1902,176751,9,13,1,40,3,1,2,0,0
32,0,97723,14,11,3,40,4,1,2,0,1
38,0,127601,10,10,5,40,4,1,1,0,0
37,0,227597,10,10,1,40,3,1,2,0,1
21,0,143995,10,10,3,20,2,4,2,0,1
21,0,250051,10,10,3,10,2,1,1,0,1
26,0,284078,10,10,3,40,4,1,2,0,1
34,1887,207668,10,10,1,40,3,1,2,0,0
18,0,163787,10,10,3,15,2,1,1,0,1
27,0,119170,6,7,3,45,6,1,1,0,1
20,0,188612,10,10,3,38,2,1,1,0,1
36,0,114605,14,11,1,40,3,1,2,0,0
31,0,317761,9,13,3,40,4,1,2,0,1
32,0,164197,9,13,1,60,3,1,2,0,0
54,0,329266,8,9,1,44,3,1,2,0,0
34,0,207383,11,14,5,40,4,1,1,0,1
46,0,123598,10,10,1,48,3,1,2,0,0
33,0,259931,6,7,4,30,5,1,2,0,1
32,0,134737,9,13,1,50,3,1,2,99999,0
42,0,106900,14,11,3,40,4,1,2,0,1
30,0,87054,8,9,1,50,3,1,2,0,1
37,0,82622,10,10,1,40,3,1,2,0,0
28,0,181659,8,9,1,40,3,1,2,0,1
25,0,321205,9,13,3,35,4,1,2,4101,1
44,0,231348,10,10,1,40,3,1,2,0,0
40,0,276096,8,9,1,40,3,1,2,0,1
36,0,290560,10,10,1,45,3,1,2,0,1
21,0,307315,10,10,3,40,6,1,2,0,1
39,0,99156,15,16,1,50,3,1,2,0,0
24,0,237928,9,13,3,39,4,1,2,0,1
46,0,153501,8,9,3,40,4,3,2,0,1
47,0,149700,9,13,1,36,3,1,2,0,0
47,1977,189680,9,13,1,40,3,1,2,0,0
35,0,374524,12,15,1,75,3,1,2,0,0
60,0,127805,3,4,1,40,3,1,2,0,0
35,0,150217,9,13,1,24,1,1,1,0,1
33,0,295649,8,9,4,40,6,1,1,0,1
21,0,197182,13,12,3,40,4,1,1,0,1
37,0,241998,9,13,1,50,3,1,2,0,0
48,0,156410,8,9,1,50,3,4,2,0,0
58,0,473836,3,4,5,45,5,1,1,0,1
21,0,198431,8,9,3,40,4,1,1,0,1
22,0,113936,8,9,3,40,2,1,2,0,1
22,0,318915,8,9,3,40,6,1,1,0,1
28,0,175406,11,14,1,30,1,1,1,0,0
33,0,193172,14,11,1,50,2,1,1,7688,0
23,0,320294,8,9,3,40,4,1,2,0,1
58,0,400285,8,9,1,40,3,4,2,0,0
24,0,283731,9,13,3,40,2,1,2,0,1
38,0,227154,9,13,1,40,3,2,2,0,1
49,0,298659,8,9,1,15,3,1,2,0,1
47,0,212120,9,13,1,45,3,1,2,0,0
50,1902,320510,9,13,1,40,3,1,2,0,0
21,0,175800,8,9,3,55,6,1,1,0,1
55,0,170169,8,9,4,40,4,1,1,0,1
47,0,344157,6,7,2,40,4,1,2,0,1
19,0,199441,8,9,3,40,4,1,1,0,1
47,0,225456,8,9,3,50,5,1,2,0,1
36,0,61178,6,7,1,40,3,1,2,0,1
28,2002,175262,13,12,1,40,3,1,2,0,1
42,0,152568,8,9,5,40,6,3,1,0,1
41,0,182108,11,14,3,35,4,1,1,27828,0
46,0,273771,9,13,1,40,3,1,2,99999,0
32,0,208291,8,9,1,50,3,1,2,0,1
34,0,224358,5,6,3,40,6,4,1,0,1
33,0,55176,3,4,1,40,3,1,2,0,1
60,0,152711,9,13,1,40,3,1,2,0,0
53,0,68684,8,9,1,40,3,1,2,0,1
24,0,185452,9,13,3,50,4,1,1,0,1
39,1977,175232,10,10,1,60,3,1,2,0,0
23,0,173851,10,10,3,40,4,1,2,0,1
50,1902,162327,9,13,1,50,3,1,2,0,0
36,0,51424,8,9,2,40,6,1,1,0,1
19,0,123416,7,8,4,40,2,1,1,1055,1
26,0,262656,8,9,3,40,2,1,1,0,1
38,0,233194,8,9,1,40,3,4,2,0,0
41,0,290660,9,13,1,55,3,1,2,7688,0
22,0,151105,10,10,3,18,5,1,1,0,1
38,0,179117,13,12,3,50,4,4,1,10520,0
72,0,33608,10,10,1,30,3,1,2,9386,0
39,0,317434,8,9,1,40,3,1,2,0,1
35,0,126569,8,9,1,40,3,1,2,7298,0
38,0,745768,10,10,2,45,6,4,1,0,1
19,0,69927,8,9,1,16,1,4,1,0,1
26,0,302603,8,9,3,45,2,1,2,0,1
52,0,46788,9,13,2,25,6,1,2,0,1
41,1579,289886,2,3,1,40,3,4,2,0,1
45,0,179135,8,9,2,40,4,1,1,0,1
58,0,175873,10,10,1,40,3,1,2,0,0
34,0,57426,9,13,3,45,4,1,2,0,1
36,0,312206,8,9,1,40,3,1,2,0,1
19,0,344858,8,9,3,20,2,1,2,0,1
26,0,177035,6,7,2,40,6,1,1,0,1
60,0,88055,5,6,1,40,3,1,2,0,1
35,0,111095,8,9,1,50,3,1,2,0,1
39,0,192251,5,6,2,60,4,1,1,0,1
27,0,29807,8,9,4,40,6,1,1,0,1
26,0,211596,11,14,3,40,4,1,2,0,1
17,0,268276,7,8,3,12,2,1,2,0,1
59,0,181070,8,9,1,40,3,1,2,0,0
53,0,20676,8,9,1,48,3,3,2,0,1
35,0,115803,6,7,2,40,4,1,2,0,1
34,0,124827,10,10,1,40,3,1,2,0,0
36,0,95336,8,9,1,45,3,1,2,0,0
36,0,257942,8,9,1,40,3,1,2,0,1
21,0,72593,8,9,3,40,2,1,2,0,1
29,0,147340,10,10,3,40,2,1,1,0,1
35,0,185325,9,13,1,50,3,1,2,0,0
59,0,357943,9,13,1,40,3,1,2,0,0
22,1602,215395,10,10,3,10,4,1,2,0,1
50,0,30682,11,14,1,50,3,1,2,0,1
24,0,29591,9,13,3,40,4,4,1,0,1
36,0,215392,9,13,2,40,4,1,1,0,1
31,0,110554,8,9,1,40,1,1,1,4386,0
42,0,133584,10,10,1,40,3,1,2,0,1
38,0,210438,3,4,2,40,6,1,1,0,1
52,0,256916,8,9,1,40,3,1,2,0,1
46,0,73541,5,6,2,40,4,1,2,0,1
23,0,109952,10,10,1,60,3,1,2,0,1
54,0,197975,2,3,1,51,3,1,2,0,1
27,0,401723,8,9,3,40,4,4,1,0,1
42,0,179524,9,13,4,50,4,1,1,0,1
33,0,296282,8,9,1,40,3,1,2,0,1
19,0,145844,13,12,3,50,4,1,1,0,1
59,0,191965,6,7,1,28,1,1,1,3908,1
54,0,96792,8,9,5,32,6,1,1,0,1
48,1672,185041,3,4,1,55,3,1,2,0,1
19,0,233779,10,10,3,60,2,1,2,0,1
45,0,347834,8,9,2,40,4,1,1,0,1
36,0,215373,9,13,3,70,4,1,2,0,1
35,0,169426,13,12,1,40,3,1,2,0,1
47,0,202856,10,10,2,36,4,1,1,0,1
33,0,50276,9,13,3,40,4,1,2,0,1
48,0,187454,9,13,1,40,3,1,2,0,1
42,0,126098,8,9,4,40,6,4,1,0,1
19,0,250639,10,10,3,24,2,1,2,0,1
64,0,195366,9,13,1,40,3,1,2,0,1
51,0,186845,9,13,1,8,3,1,2,0,1
20,0,119156,8,9,3,20,5,1,2,0,1
28,0,162343,8,9,3,40,4,1,2,0,1
52,1902,108435,11,14,1,50,3,1,2,0,0
29,0,394927,10,10,3,45,4,1,2,0,1
51,0,172281,9,13,4,40,4,1,2,0,1
36,2377,370767,8,9,1,60,3,1,2,0,1
43,0,352005,9,13,1,45,3,1,2,15024,0
52,0,165681,10,10,1,40,3,1,2,0,1
50,0,258819,8,9,2,40,4,1,2,0,0
25,0,130793,10,10,2,30,4,1,2,0,1
36,0,118909,13,12,3,40,6,4,1,0,1
44,0,202466,10,10,1,60,1,1,1,0,1
47,0,161558,5,6,6,45,4,4,2,0,1
32,0,188246,8,9,2,40,2,1,2,0,1
37,0,160120,11,14,3,40,6,2,2,0,1
40,0,144594,8,9,1,40,3,1,2,2829,1
34,0,123429,8,9,1,60,3,1,2,0,1
35,0,340110,10,10,1,50,3,1,2,0,0
26,0,523067,10,10,3,3,2,1,2,0,1
49,0,113513,9,13,1,50,3,1,2,0,1
63,0,186809,9,13,1,30,3,1,2,0,0
46,0,320421,9,13,6,25,4,1,2,0,1
31,0,295589,10,10,3,40,2,4,2,0,1
22,0,370548,14,11,3,30,4,1,2,0,1
20,0,120572,10,10,3,12,4,1,1,0,1
52,0,110977,15,16,3,40,4,1,2,0,0
26,0,55860,10,10,3,40,4,4,1,0,1
34,0,158800,9,13,1,50,3,1,2,0,0
31,0,131568,4,5,3,40,4,1,2,0,1
46,0,173613,8,9,2,30,6,1,1,0,1
22,0,216867,3,4,1,40,3,1,2,0,1
38,0,104089,14,11,3,40,2,1,2,0,1
35,0,208106,8,9,1,40,3,1,2,0,1
27,0,340269,10,10,3,40,4,1,2,0,1
27,0,236246,13,12,1,40,3,1,2,0,1
46,0,213408,10,10,2,40,6,1,1,0,1
40,0,84232,8,9,3,4,4,1,1,0,1
19,0,302945,10,10,3,10,2,1,2,0,1
69,0,28197,8,9,1,60,3,1,2,0,0
20,0,262749,10,10,3,35,2,1,2,0,1
34,0,198265,9,13,1,60,3,1,2,0,1
49,0,170871,11,14,1,45,3,1,2,0,0
27,0,177761,10,10,1,50,3,4,2,0,1
59,0,175689,10,10,1,14,1,1,1,0,0
45,0,205100,9,13,1,60,3,1,2,15024,0
21,0,77759,10,10,3,15,2,1,1,0,1
51,0,77905,14,11,2,40,6,1,1,0,1
64,0,193575,6,7,3,40,6,1,2,0,1
41,0,116520,15,16,1,40,3,1,2,0,0
18,0,85154,7,8,3,24,2,2,1,0,1
49,0,180532,11,14,6,40,4,1,2,0,1
51,0,508891,8,9,2,40,2,4,2,0,1
20,0,211345,10,10,3,20,2,1,1,0,1
69,0,170877,8,9,1,48,3,1,2,0,1
18,0,97318,8,9,3,35,2,1,1,0,1
43,0,184105,8,9,1,50,3,1,2,0,1
50,0,150941,8,9,2,44,6,4,1,0,1
32,0,303942,8,9,1,40,3,1,2,0,1
27,0,273929,8,9,3,40,2,1,2,0,1
38,0,197077,8,9,1,40,3,1,2,0,1
62,0,162825,8,9,1,40,3,1,2,0,0
46,0,159869,8,9,2,44,4,1,2,0,1
19,0,158343,10,10,3,40,2,1,1,0,1
17,0,406920,5,6,3,40,2,1,2,0,1
21,0,227986,8,9,3,40,6,1,1,0,1
36,0,137527,9,13,3,50,4,1,1,0,1
36,0,180150,7,8,2,40,4,1,2,0,1
23,0,239539,8,9,3,40,2,2,2,0,1
58,0,281792,9,13,1,40,3,1,2,0,0
40,0,224799,9,13,1,45,3,1,2,0,1
64,0,292639,10,10,1,35,1,1,1,10566,1
66,0,22313,6,7,1,20,3,1,2,0,1
42,0,194636,8,9,1,40,3,1,2,0,1
55,0,156089,10,10,5,40,6,1,1,0,1
53,1977,193720,10,10,1,40,3,1,2,0,0
25,0,218667,8,9,1,40,3,1,2,0,1
39,0,358837,10,10,3,40,6,4,1,0,1
20,0,174685,8,9,3,40,2,1,2,0,1
32,0,168854,8,9,1,54,3,1,2,0,1
28,0,133696,9,13,3,65,6,1,2,0,1
23,0,350680,13,12,3,40,2,1,1,0,1
18,0,115215,8,9,3,25,2,1,2,0,1
43,0,152958,8,9,1,35,3,1,2,0,0
29,0,217200,8,9,1,40,3,1,2,0,1
32,0,235124,10,10,1,46,3,1,2,0,1
31,0,144949,8,9,2,40,6,1,2,0,1
60,0,135470,2,3,1,40,3,1,2,0,1
42,0,281209,10,10,1,50,3,1,2,0,1
46,0,155489,11,14,1,50,3,1,2,0,0
38,0,290306,8,9,1,40,3,1,2,0,0
18,0,182042,6,7,3,19,2,1,1,0,1
31,0,210008,8,9,3,40,2,1,1,0,1
54,0,234938,8,9,1,55,3,1,2,4064,1
46,2042,315423,10,10,1,50,3,1,2,0,1
27,0,30244,8,9,3,80,2,1,2,0,1
50,0,30008,9,13,1,45,3,1,2,0,0
38,0,201328,3,4,1,56,3,1,2,0,1
36,0,96468,11,14,3,40,2,1,1,0,1
25,0,486332,8,9,2,40,4,1,2,0,1
19,0,46162,8,9,3,25,2,1,2,0,1
60,0,98350,10,10,1,60,3,2,2,0,1
45,0,175958,4,5,3,40,2,1,2,0,1
21,1602,119309,10,10,3,16,2,1,2,0,1
42,1980,175935,8,9,2,46,4,1,2,0,1
38,0,204527,8,9,1,50,3,1,2,0,1
22,0,57827,10,10,3,40,2,1,2,0,1
19,0,418176,8,9,3,32,4,4,2,0,1
23,0,262744,10,10,3,40,2,1,2,0,1
24,0,177287,10,10,3,30,2,1,1,0,1
30,0,255004,13,12,2,52,4,1,2,0,1
62,0,183735,10,10,1,40,3,1,2,0,1
26,0,318644,12,15,3,20,2,1,2,0,1
42,0,132125,9,13,1,52,3,1,2,0,0
33,0,206051,8,9,1,40,3,1,2,0,1
54,0,99185,15,16,1,50,3,1,2,0,0
35,0,225750,9,13,2,32,6,1,1,0,1
33,0,245777,8,9,2,40,4,1,2,0,1
45,0,169092,8,9,2,55,4,1,1,0,1
62,0,211035,9,13,1,30,1,1,1,0,0
24,0,285432,8,9,3,40,2,1,2,0,1
50,0,154779,10,10,2,40,4,4,1,0,1
54,0,37237,9,13,1,40,3,1,2,0,0
58,0,417419,3,4,2,40,2,1,2,0,1
39,0,33975,8,9,1,50,3,1,2,0,1
32,0,42485,8,9,2,40,6,1,2,0,1
27,0,170017,9,13,1,40,3,1,2,0,1
27,0,152683,8,9,1,35,3,1,2,3908,1
20,0,41721,10,10,3,60,2,1,2,0,1
64,0,66634,3,4,1,40,3,1,2,0,1
55,0,257216,11,14,5,40,4,1,1,0,1
46,0,167882,8,9,2,43,4,1,1,0,1
45,0,179428,10,10,1,55,3,1,2,0,1
26,0,57512,8,9,3,40,4,1,2,0,1
36,0,301614,8,9,1,40,3,1,2,0,1
25,1876,193820,9,13,3,40,4,1,1,0,1
58,1887,222247,5,6,1,40,3,1,2,0,0
39,0,189092,9,13,1,45,3,1,2,0,1
47,0,217509,8,9,5,45,4,2,1,0,1
35,0,308691,11,14,1,48,3,1,2,0,1
38,0,169672,8,9,1,40,3,1,2,0,1
50,0,120914,6,7,1,40,3,1,2,0,1
36,0,370156,8,9,2,38,6,1,1,0,1
28,0,398220,2,3,3,40,5,1,2,0,1
44,0,208277,8,9,1,45,1,1,1,0,1
40,0,337456,8,9,2,40,6,1,1,0,1
55,0,172666,10,10,1,40,3,1,2,0,0
29,0,32280,8,9,3,45,4,1,2,0,1
33,0,194901,8,9,1,45,3,1,2,0,1
19,0,57329,10,10,3,30,2,1,1,0,1
32,0,173730,9,13,1,40,3,1,2,7688,0
45,0,153312,11,14,1,10,3,4,2,0,0
23,0,274797,8,9,3,25,2,1,2,0,1
31,0,359249,14,11,3,40,2,4,2,0,1
22,0,152744,10,10,3,40,4,2,1,0,1
59,0,188041,8,9,2,40,4,4,2,0,1
32,0,97723,10,10,3,38,4,1,2,0,1
49,0,354529,10,10,3,40,4,1,1,0,1
22,0,249727,10,10,3,30,2,1,2,0,1
26,0,189590,10,10,3,30,4,1,2,0,1
23,0,298871,10,10,1,40,3,2,2,0,1
55,0,205296,10,10,1,50,1,1,1,0,1
47,0,303637,8,9,1,49,3,1,2,0,0
44,0,242861,8,9,1,40,3,1,2,0,1
27,0,37599,10,10,3,24,4,1,2,0,1
40,0,199381,11,14,1,37,1,1,1,15024,0
32,0,56328,9,13,1,8,1,1,1,0,0
20,0,256211,10,10,3,40,5,2,2,0,1
84,0,163685,8,9,5,33,4,1,1,0,1
40,0,266084,10,10,2,50,5,1,2,0,1
37,0,161111,9,13,3,40,4,1,1,0,1
44,1380,199031,10,10,2,40,2,1,2,0,1
47,0,166634,10,10,2,40,6,1,1,0,1
62,0,204085,10,10,1,25,3,1,2,0,1
19,0,369527,10,10,3,40,2,1,1,0,1
47,0,464945,8,9,3,45,4,1,2,0,1
44,0,174684,8,9,2,40,6,4,2,0,1
26,0,166295,9,13,1,41,3,1,2,0,1
36,0,220511,10,10,1,40,3,1,2,0,1
52,0,246936,6,7,1,40,3,1,2,0,1
33,0,104509,10,10,2,40,6,1,1,0,1
48,0,266337,8,9,1,40,3,1,2,0,1
33,0,252168,8,9,1,40,3,4,2,0,1
25,0,92093,9,13,1,20,3,1,2,0,1
62,0,88055,9,13,1,40,3,1,2,0,1
38,0,129591,10,10,1,40,3,1,2,0,1
46,0,142719,8,9,6,65,4,1,2,0,1
18,0,264924,10,10,3,40,2,1,1,0,1
46,0,128796,9,13,1,44,3,1,2,0,0
38,0,115336,8,9,2,70,6,1,1,0,1
52,0,190333,10,10,1,40,3,1,2,0,0
63,0,179444,3,4,1,15,3,1,2,0,1
49,0,218676,10,10,1,43,3,1,2,0,1
17,0,148194,6,7,3,12,2,1,1,0,1
33,0,184833,8,9,3,35,4,1,1,0,1
70,0,280639,8,9,5,20,5,1,1,2329,1
19,0,217769,10,10,3,15,2,1,1,0,1
27,0,180553,8,9,1,40,1,1,1,0,0
61,0,56009,10,10,1,40,3,1,2,0,1
33,0,255334,9,13,1,25,3,1,2,0,0
46,1902,328216,9,13,1,42,3,1,2,0,0
29,0,349154,5,6,4,40,6,1,1,0,1
40,0,24763,10,10,2,40,6,1,2,6849,1
43,0,41834,8,9,1,38,3,1,2,0,0
24,0,113466,8,9,3,40,4,1,2,0,1
29,0,130856,10,10,1,60,3,1,2,0,1
61,0,268797,8,9,1,17,1,4,1,0,1
48,0,202117,6,7,2,34,4,1,1,0,1
19,0,280146,10,10,3,20,2,1,2,0,1
30,0,70377,10,10,3,40,4,1,1,0,1
24,0,236696,10,10,3,30,4,1,2,0,1
39,0,222572,11,14,3,43,6,1,1,0,1
46,0,110702,10,10,2,60,6,1,1,2036,1
40,0,96129,8,9,1,72,3,1,2,0,0
27,0,200492,9,13,3,40,2,1,1,0,1
25,0,193820,11,14,3,40,2,1,1,0,1
31,2001,454508,6,7,3,40,4,1,2,0,1
58,0,220789,9,13,2,45,4,1,2,0,1
33,0,101345,8,9,1,42,1,1,1,0,0
40,0,140559,8,9,5,25,6,1,1,0,1
40,0,64885,11,14,1,70,3,1,2,0,0
31,0,402361,8,9,1,40,3,1,2,0,1
33,0,143582,8,9,4,48,6,2,1,0,1
49,0,185385,13,12,1,45,3,1,2,0,1
24,0,112706,14,11,3,40,2,1,2,0,1
46,0,130364,8,9,3,40,6,1,2,0,1
58,0,147428,11,14,1,40,3,1,2,0,0
20,0,205895,10,10,3,20,2,1,1,0,1
65,0,273569,8,9,5,40,6,1,2,0,1
43,0,153160,10,10,1,40,1,1,1,0,1
48,0,167918,11,14,1,50,3,2,2,0,1
41,0,195661,10,10,1,54,3,1,2,0,1
27,0,146243,10,10,4,30,4,1,1,0,1
52,0,105428,10,10,1,12,3,1,2,0,1
26,0,149943,8,9,3,60,5,2,2,0,1
52,0,246197,8,9,1,40,3,1,2,0,1
52,0,192563,10,10,2,38,4,1,1,0,1
19,0,244115,8,9,3,30,2,4,2,0,1
39,0,98587,10,10,2,45,2,1,1,0,1
47,0,145886,10,10,2,40,6,1,1,0,1
27,0,244315,8,9,2,40,5,4,2,0,1
48,0,192779,10,10,2,40,4,1,2,0,1
50,0,209464,8,9,4,35,6,1,1,0,1
60,0,25141,10,10,1,60,3,1,2,0,1
28,0,405793,13,12,1,45,3,1,2,0,0
47,0,53498,8,9,2,40,6,4,1,0,1
69,0,476653,9,13,1,20,3,1,2,0,1
40,0,162312,8,9,1,66,3,2,2,0,1
37,0,277022,8,9,3,40,6,1,1,3887,1
41,0,109762,11,14,3,40,4,1,2,0,1
38,0,123031,8,9,1,48,3,2,2,0,1
46,0,119890,14,11,4,30,4,4,1,0,1
21,0,409230,10,10,3,30,2,1,2,0,1
44,0,223308,11,14,4,48,6,1,1,0,1
38,0,129150,5,6,4,35,2,1,2,0,1
47,0,119199,10,10,1,35,1,1,1,0,0
42,0,46221,15,16,6,60,4,1,2,27828,0
42,0,351161,10,10,2,40,4,1,2,0,1
56,0,174533,9,13,3,45,4,1,1,0,0
32,0,324386,9,13,3,40,2,1,2,0,1
24,0,126568,9,13,1,33,3,1,2,0,1
26,0,275703,10,10,1,40,3,1,2,0,1
36,0,219611,9,13,3,50,4,4,1,2174,1
49,0,200471,6,7,3,60,4,1,2,0,1
65,0,155261,8,9,1,40,3,1,2,0,0
73,0,74040,3,4,2,40,4,2,1,0,1
34,0,226296,6,7,1,40,3,1,2,0,1
22,0,211968,9,13,3,40,2,1,1,0,1
49,0,126446,10,10,3,30,6,1,1,0,1
25,0,262885,6,7,3,32,6,4,1,0,1
39,0,188069,4,5,1,25,3,1,2,0,1
19,0,113546,6,7,3,56,4,1,2,0,1
24,0,227070,5,6,1,40,1,1,1,0,1
34,0,136997,8,9,2,35,6,1,1,0,1
35,0,119006,8,9,5,38,2,1,1,0,1
21,0,212407,8,9,3,40,5,1,2,0,1
43,0,197810,11,14,2,40,6,1,1,0,1
